FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
255569,MB-1976-6-10-12-76,MB, ,6-10-12-76, ,50.863500000000002,-97.539199999999994,1976,9,29,1976-09-29 00:00:00,,1976-11-17 00:00:00,283.199999999999990,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255571,MB-1976-6-6-9-76,MB, ,6-6-9-76, ,51.246499999999997,-97.797399999999996,1976,10,11,1976-10-11 00:00:00,,1976-12-01 00:00:00,1553.200000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255575,MB-1976-6-5-25-76,MB, ,6-5-25-76, ,50.878300000000003,-97.382400000000004,1976,11,14,1976-11-14 00:00:00,,1976-12-18 00:00:00,499.699999999999990,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255576,MB-1976-6-5-24-76,MB, ,6-5-24-76, ,50.701400000000000,-97.591499999999996,1976,11,17,1976-11-17 00:00:00,,1976-11-29 00:00:00,526.000000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255578,MB-1977-6-7-1-77,MB, ,6-7-1-77, ,51.095500000000001,-98.172100000000000,1977,4,4,1977-04-04 00:00:00,,1977-04-20 00:00:00,2107.900000000000100,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255579,MB-1977-6-10-1-77,MB, ,6-10-1-77, ,50.642400000000002,-97.585700000000003,1977,4,8,1977-04-08 00:00:00,,1977-05-09 00:00:00,2702.599999999999900,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255580,MB-1977-6-6-7-77,MB, ,6-6-7-77, ,51.320700000000002,-97.750799999999998,1977,4,8,1977-04-08 00:00:00,,1977-05-11 00:00:00,4855.899999999999600,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255581,MB-1977-6-7-2-77,MB, ,6-7-2-77, ,51.183900000000001,-98.037400000000005,1977,4,9,1977-04-09 00:00:00,,1977-04-20 00:00:00,444.399999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255584,MB-1977-6-8-3-77,MB, ,6-8-3-77, ,51.582700000000003,-98.664800000000000,1977,4,10,1977-04-10 00:00:00,,1977-04-18 00:00:00,545.899999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255585,MB-1977-6-6-11-77,MB, ,6-6-11-77, ,51.306199999999997,-97.680499999999995,1977,4,10,1977-04-10 00:00:00,,1977-05-11 00:00:00,2589.199999999999800,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255586,MB-1977-6-6-10-77,MB, ,6-6-10-77, ,51.276000000000003,-97.703800000000001,1977,4,10,1977-04-10 00:00:00,,1977-05-11 00:00:00,4046.500000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255587,MB-1977-6-6-9-77,MB, ,6-6-9-77, ,50.966500000000003,-97.703800000000001,1977,4,11,1977-04-11 00:00:00,,1977-04-23 00:00:00,404.500000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255588,MB-1977-6-7-4-77,MB, ,6-7-4-77, ,50.948099999999997,-98.248199999999997,1977,4,11,1977-04-11 00:00:00,,1977-04-26 00:00:00,889.899999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255592,MB-1977-6-10-5-77,MB, ,6-10-5-77, ,50.841400000000000,-97.823899999999995,1977,4,23,1977-04-23 00:00:00,,1977-05-09 00:00:00,238.599999999999990,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255598,MB-1977-6-10-6-77,MB, ,6-10-6-77, ,50.907699999999998,-98.584999999999994,1977,4,25,1977-04-25 00:00:00,,1977-05-09 00:00:00,382.699999999999990,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255600,MB-1977-3-5-1-77,MB, ,3-5-1-77, ,50.591000000000001,-97.158000000000001,1977,4,28,1977-04-28 00:00:00,,1977-05-06 00:00:00,388.399999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255601,MB-1977-6-10-8-77,MB, ,6-10-8-77, ,50.937199999999997,-97.841300000000004,1977,4,30,1977-04-30 00:00:00,,1977-05-27 00:00:00,16437.000000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255607,MB-1977-6-6-18-77,MB, ,6-6-18-77, ,51.025500000000001,-97.727199999999996,1977,10,25,1977-10-25 00:00:00,,1977-10-28 00:00:00,1152.900000000000100,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255610,MB-1977-6-7-13-77,MB, ,6-7-13-77, ,51.187600000000003,-98.060800000000000,1977,10,27,1977-10-27 00:00:00,,1977-10-28 00:00:00,201.300000000000010,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255618,MB-1980-6-7-1-80,MB, ,6-7-1-80, ,51.183900000000001,-98.183800000000005,1980,4,18,1980-04-18 00:00:00,,1980-04-28 00:00:00,6823.300000000000200,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255619,MB-1980-6-7-2-80,MB, ,6-7-2-80, ,50.878300000000003,-98.073700000000002,1980,4,18,1980-04-18 00:00:00,,1980-04-28 00:00:00,31077.000000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255622,MB-1980-6-10-3-80,MB, ,6-10-3-80, ,50.823000000000000,-97.667000000000002,1980,4,23,1980-04-23 00:00:00,,1980-05-03 00:00:00,307.500000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255623,MB-1980-6-8-2-80,MB, ,6-8-2-80, ,51.568199999999997,-98.641400000000004,1980,4,24,1980-04-24 00:00:00,,1980-04-30 00:00:00,242.699999999999990,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255627,MB-1980-6-7-4-80,MB, ,6-7-4-80, ,51.224400000000003,-98.224800000000002,1980,4,29,1980-04-29 00:00:00,,1980-05-12 00:00:00,1007.900000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255647,MB-1981-6-10-2-81,MB, ,6-10-2-81, ,50.808300000000003,-97.579899999999995,1981,4,28,1981-04-28 00:00:00,,1981-05-01 00:00:00,582.399999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255653,MB-1982-6-10-1-82,MB, ,6-10-1-82, ,50.786099999999998,-97.608900000000006,1982,4,27,1982-04-27 00:00:00,,1982-05-02 00:00:00,279.100000000000020,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255654,MB-1982-6-6-2-82,MB, ,6-6-2-82, ,51.290700000000001,-97.797399999999996,1982,5,2,1982-05-02 00:00:00,,1982-05-08 00:00:00,1171.300000000000000,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255657,MB-1982-6-6-11-82,MB, ,6-6-11-82, ,51.306199999999997,-97.703999999999994,1982,10,26,1982-10-26 00:00:00,,1982-11-01 00:00:00,552.899999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
255661,MB-1983-6-6-6-83,MB, ,6-6-6-83, ,51.306199999999997,-97.797700000000006,1983,5,8,1983-05-08 00:00:00,,1983-05-19 00:00:00,816.899999999999980,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
